,now,hex,type,r,t,alt_baro,gs,true_heading,squawk,lat,lon,nic,rc,seen_pos,version,nac_p,nac_v,sil,sil_type,sda,alert,spi,mlat,tisb,messages,seen,rssi,flight,emergency,category,track,baro_rate,alt_geom,nav_qnh,nav_altitude_mcp,nav_heading,nic_baro,gva,nav_modes,nav_altitude_fms
304,1669857149.492,ad6ff2,adsb_icao,N965NN,B738,36000,355.2,,2162,39.645081,-81.813991,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65013112,0.0,-9.4,AAL2695 ,none,A3,297.86,0.0,35700.0,1013.6,36000.0,298.83,1.0,1.0,,
305,1669857149.492,a23a02,adsb_icao,N24211,B738,34000,361.0,,0512,39.350693,-81.634687,8,186,0.182,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57220307,0.0,-7.4,UAL1598 ,none,A3,297.56,0.0,33725.0,1013.6,34016.0,298.12,1.0,2.0,,
306,1669857149.492,ab5f87,adsb_icao,N8318F,B738,33000,332.8,,5622,39.01962,-79.177673,8,186,0.17300000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45073820,0.0,-8.7,SWA2876 ,none,A3,273.96,64.0,33025.0,1013.6,32992.0,279.84,1.0,1.0,,
307,1669857179.492,ad6ff2,adsb_icao,N965NN,B738,36000,354.4,,2162,39.668289,-81.869878,8,186,0.045,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65013379,0.0,-7.7,AAL2695 ,none,A3,298.66,0.0,35700.0,1013.6,36000.0,298.83,1.0,1.0,,
308,1669857179.492,a23a02,adsb_icao,N24211,B738,34000,359.6,,0512,39.37379,-81.691833,8,186,0.222,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57220560,0.0,-8.0,UAL1598 ,none,A3,297.49,0.0,33725.0,1013.6,34016.0,298.12,1.0,2.0,,
309,1669857179.492,ab5f87,adsb_icao,N8318F,B738,33025,341.4,,5622,39.023575,-79.237936,8,186,0.187,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45074068,0.1,-13.3,SWA2876 ,none,A3,275.21,0.0,33100.0,1013.6,32992.0,279.84,1.0,1.0,,
310,1669857209.492,ad6ff2,adsb_icao,N965NN,B738,36000,354.0,,2162,39.691818,-81.926004,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65013651,0.0,-6.1,AAL2695 ,none,A3,298.52,0.0,35700.0,1013.6,36000.0,298.83,1.0,1.0,,
311,1669857209.492,a23a02,adsb_icao,N24211,B738,34000,357.4,,0512,39.396647,-81.74823,8,186,0.357,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57220814,0.2,-11.5,UAL1598 ,none,A3,297.5,0.0,33725.0,1013.6,34016.0,298.12,1.0,2.0,,
312,1669857209.492,ab5f87,adsb_icao,N8318F,B738,33300,341.3,,5622,39.027767,-79.298279,8,186,0.429,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45074312,0.0,-9.4,SWA2876 ,none,A3,275.04,2880.0,33325.0,1013.6,40000.0,279.84,1.0,1.0,,
313,1669857239.492,ad6ff2,adsb_icao,N965NN,B738,36000,353.0,,2162,39.715027,-81.981533,8,186,0.147,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65013924,0.1,-7.8,AAL2695 ,none,A3,298.23,0.0,35675.0,1013.6,36000.0,298.83,1.0,1.0,,
314,1669857239.492,a23a02,adsb_icao,N24211,B738,34000,358.7,,0512,39.419403,-81.805155,8,186,0.34800000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57221087,0.1,-10.1,UAL1598 ,none,A3,297.21,0.0,33700.0,1013.6,34016.0,298.12,1.0,2.0,,
315,1669857239.492,ab5f87,adsb_icao,N8318F,B738,34550,332.1,,5622,39.031677,-79.35791,8,186,0.258,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45074566,0.0,-14.6,SWA2876 ,none,A3,274.66,1856.0,34575.0,1013.6,40000.0,279.84,1.0,1.0,,
316,1669857269.492,ad6ff2,adsb_icao,N965NN,B738,36000,352.1,,2162,39.738107,-82.037354,8,186,0.155,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65014192,0.0,-6.7,AAL2695 ,none,A3,298.31,-64.0,35675.0,1013.6,36000.0,298.83,1.0,1.0,,
317,1669857269.492,a23a02,adsb_icao,N24211,B738,34000,358.8,,0512,39.442734,-81.862793,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57221340,0.0,-10.9,UAL1598 ,none,A3,297.92,0.0,33700.0,1013.6,34016.0,298.12,1.0,2.0,,
318,1669857269.492,ab5f87,adsb_icao,N8318F,B738,35325,331.1,,5622,39.035401,-79.417053,8,186,0.083,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45074819,0.0,-13.8,SWA2876 ,none,A3,274.68,1152.0,35350.0,1013.6,40000.0,279.84,1.0,1.0,,
319,1669857299.492,ad6ff2,adsb_icao,N965NN,B738,36000,352.1,,2162,39.761384,-82.093445,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65014454,0.0,-8.4,AAL2695 ,none,A3,298.31,0.0,35675.0,1013.6,36000.0,298.83,1.0,2.0,,
320,1669857299.492,a23a02,adsb_icao,N24211,B738,34000,357.4,,0512,39.465637,-81.91872,8,186,0.437,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57221597,0.2,-7.2,UAL1598 ,none,A3,297.5,0.0,33700.0,1013.6,34016.0,298.12,1.0,2.0,,
321,1669857299.492,ab5f87,adsb_icao,N8318F,B738,35800,338.1,,5622,39.039047,-79.475336,8,186,0.639,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45075076,0.0,-10.8,SWA2876 ,none,A3,274.58,1024.0,35850.0,1013.6,40000.0,279.84,1.0,1.0,,
322,1669857329.492,ad6ff2,adsb_icao,N965NN,B738,36000,351.2,,2162,39.784332,-82.148656,8,186,0.152,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65014729,0.0,-10.0,AAL2695 ,none,A3,298.39,0.0,35675.0,1013.6,36000.0,298.83,1.0,2.0,,
323,1669857329.492,a23a02,adsb_icao,N24211,B738,34000,354.2,,0512,39.488401,-81.976196,8,186,0.057,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57221865,0.1,-10.3,UAL1598 ,none,A3,296.85,-64.0,33700.0,1013.6,34016.0,298.12,1.0,2.0,,
324,1669857329.492,ab5f87,adsb_icao,N8318F,B738,36175,347.1,,5622,39.042892,-79.536418,8,186,0.49,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45075334,0.2,-8.7,SWA2876 ,none,A3,274.63,704.0,36225.0,1013.6,40000.0,279.84,1.0,1.0,,
325,1669857359.492,ad6ff2,adsb_icao,N965NN,B738,36000,350.4,,2162,39.807377,-82.203491,8,186,0.447,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65014996,0.0,-8.3,AAL2695 ,none,A3,298.47,64.0,35650.0,1013.6,36000.0,298.83,1.0,2.0,,
326,1669857359.492,a23a02,adsb_icao,N24211,B738,34000,350.2,,0512,39.510406,-82.032106,8,186,0.256,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57222128,0.0,-13.1,UAL1598 ,none,A3,297.0,0.0,33700.0,1013.6,34016.0,298.12,1.0,2.0,,
327,1669857359.492,ab5f87,adsb_icao,N8318F,B738,36575,353.1,,5622,39.046807,-79.598938,8,186,0.276,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45075575,0.0,-13.0,SWA2876 ,none,A3,274.55,832.0,36600.0,1013.6,40000.0,279.84,1.0,1.0,,
328,1669857389.492,ad6ff2,adsb_icao,N965NN,B738,36000,348.9,,2162,39.830338,-82.259415,8,186,0.214,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65015279,0.0,-5.4,AAL2695 ,none,A3,297.67,0.0,35650.0,1013.6,36000.0,298.83,1.0,2.0,,
329,1669857389.492,a23a02,adsb_icao,N24211,B738,34000,348.0,,0512,39.532626,-82.08783,8,186,0.106,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57222385,0.0,-14.2,UAL1598 ,none,A3,297.38,0.0,33675.0,1013.6,34016.0,298.12,1.0,2.0,,
330,1669857389.492,ab5f87,adsb_icao,N8318F,B738,37050,356.2,,5622,39.05081,-79.661682,8,186,0.319,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45075823,0.0,-14.0,SWA2876 ,none,A3,274.67,960.0,37100.0,1013.6,40000.0,279.84,1.0,1.0,,
331,1669857419.492,ad6ff2,adsb_icao,N965NN,B738,36000,349.4,,2162,39.852676,-82.314705,8,186,0.497,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65015541,0.0,-6.4,AAL2695 ,none,A3,297.81,64.0,35650.0,1013.6,36000.0,298.83,1.0,2.0,,
332,1669857419.492,a23a02,adsb_icao,N24211,B738,34000,347.5,,0512,39.554785,-82.143311,8,186,0.027,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57222656,0.0,-7.0,UAL1598 ,none,A3,297.23,0.0,33675.0,1013.6,34016.0,298.12,1.0,2.0,,
333,1669857419.492,ab5f87,adsb_icao,N8318F,B738,37500,360.1,,5622,39.054794,-79.725395,8,186,0.17400000000000002,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45076086,0.2,-12.1,SWA2876 ,none,A3,274.46,640.0,37550.0,1013.6,40000.0,279.84,1.0,1.0,,
334,1669857449.492,ad6ff2,adsb_icao,N965NN,B738,36000,349.4,,2162,39.875856,-82.370911,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65015805,0.0,-7.9,AAL2695 ,none,A3,298.18,-64.0,35650.0,1013.6,36000.0,298.83,1.0,2.0,,
335,1669857449.492,a23a02,adsb_icao,N24211,B738,34000,346.6,,0512,39.576711,-82.198364,8,186,0.078,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57222920,0.0,-9.8,UAL1598 ,none,A3,297.3,0.0,33675.0,1013.6,34016.0,298.12,1.0,2.0,,
336,1669857449.492,ab5f87,adsb_icao,N8318F,B738,38050,360.1,,5622,39.058724,-79.78949,8,186,0.306,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45076346,0.30000000000000004,-11.3,SWA2876 ,none,A3,274.46,1536.0,38100.0,1013.6,40000.0,279.84,1.0,1.0,,
337,1669857479.492,ad6ff2,adsb_icao,N965NN,B738,36000,348.5,,2162,39.898759,-82.426453,8,186,0.02,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65016066,0.0,-5.5,AAL2695 ,none,A3,298.26,0.0,35625.0,1013.6,36000.0,298.83,1.0,2.0,,
338,1669857479.492,a23a02,adsb_icao,N24211,B738,34000,345.3,,0512,39.598709,-82.253564,8,186,0.108,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57223190,0.0,-10.2,UAL1598 ,none,A3,297.23,0.0,33675.0,1013.6,34016.0,298.12,1.0,2.0,,
339,1669857479.492,ab5f87,adsb_icao,N8318F,B738,38750,355.0,,5622,39.062576,-79.85335,8,186,0.014,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45076588,0.0,-15.2,SWA2876 ,none,A3,274.36,1216.0,38800.0,1013.6,40000.0,279.84,1.0,2.0,,
340,1669857509.492,ad6ff2,adsb_icao,N965NN,B738,36000,347.6,,2162,39.921337,-82.481079,8,186,0.318,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65016351,0.0,-5.2,AAL2695 ,none,A3,297.97,0.0,35625.0,1013.6,36000.0,298.83,1.0,2.0,,
341,1669857509.492,a23a02,adsb_icao,N24211,B738,34000,344.8,,0512,39.62059,-82.308854,8,186,0.001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57223459,0.0,-7.6,UAL1598 ,none,A3,297.09,0.0,33650.0,1013.6,34016.0,298.12,1.0,2.0,,
342,1669857509.492,ab5f87,adsb_icao,N8318F,B738,39225,355.0,,5622,39.066312,-79.915894,8,186,0.122,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45076838,0.1,-10.2,SWA2876 ,none,A3,274.36,576.0,39300.0,1013.6,40000.0,279.84,1.0,2.0,,
343,1669857539.492,ad6ff2,adsb_icao,N965NN,B738,36000,348.0,,2162,39.943636,-82.536163,8,186,0.559,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65016636,0.0,-7.7,AAL2695 ,none,A3,297.74,0.0,35625.0,1013.6,36000.0,298.83,1.0,2.0,,
344,1669857539.492,a23a02,adsb_icao,N24211,B738,34000,346.2,,0512,39.642197,-82.363487,8,186,0.26,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57223735,0.1,-7.3,UAL1598 ,none,A3,297.16,0.0,33650.0,1013.6,34016.0,298.12,1.0,2.0,,
345,1669857539.492,ab5f87,adsb_icao,N8318F,B738,39525,358.0,,5622,39.070129,-79.979394,8,186,0.042,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45077084,0.0,-10.9,SWA2876 ,none,A3,274.33,832.0,39625.0,1013.6,40000.0,279.84,1.0,2.0,,
346,1669857569.492,ad6ff2,adsb_icao,N965NN,B738,36000,346.7,,2162,39.966385,-82.591797,8,186,0.316,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65016888,0.1,-12.9,AAL2695 ,none,A3,298.04,0.0,35625.0,1013.6,36000.0,298.83,1.0,2.0,,
347,1669857569.492,a23a02,adsb_icao,N24211,B738,34000,347.1,,0512,39.664078,-82.418657,8,186,0.435,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57224000,0.2,-5.6,UAL1598 ,none,A3,297.08,0.0,33625.0,1013.6,34016.0,298.12,1.0,2.0,,
348,1669857569.492,ab5f87,adsb_icao,N8318F,B738,39975,356.0,,5622,39.073837,-80.042565,8,186,0.18,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45077331,0.2,-13.4,SWA2876 ,none,A3,274.35,704.0,40075.0,1013.6,40000.0,279.84,1.0,2.0,,
349,1669857599.492,ad6ff2,adsb_icao,N965NN,B738,36000,345.3,,2162,39.988745,-82.646963,8,186,0.309,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65017160,0.0,-6.0,AAL2695 ,none,A3,297.6,-64.0,35625.0,1013.6,36000.0,298.83,1.0,2.0,,
350,1669857599.492,a23a02,adsb_icao,N24211,B738,34000,346.1,,0512,39.686155,-82.474915,8,186,0.082,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57224274,0.0,-5.1,UAL1598 ,none,A3,296.79,0.0,33625.0,1013.6,34016.0,298.12,1.0,2.0,,
351,1669857599.492,ab5f87,adsb_icao,N8318F,B738,40000,363.7,,5622,39.077957,-80.106453,8,186,0.18,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45077573,0.0,-5.9,SWA2876 ,none,A3,275.52,-64.0,40100.0,1013.6,40000.0,279.84,1.0,2.0,,
352,1669857629.492,ad6ff2,adsb_icao,N965NN,B738,36000,349.4,,2162,40.011063,-82.702271,8,186,0.403,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65017444,0.0,-6.8,AAL2695 ,none,A3,297.81,0.0,35600.0,1013.6,36000.0,298.83,1.0,2.0,,
353,1669857629.492,a23a02,adsb_icao,N24211,B738,34000,345.7,,0512,39.707886,-82.530372,8,186,0.038,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57224553,0.0,-5.4,UAL1598 ,none,A3,297.01,0.0,33625.0,1013.6,34016.0,298.12,1.0,2.0,,
354,1669857629.492,ab5f87,adsb_icao,N8318F,B738,40000,364.8,,5622,39.083024,-80.170776,8,186,0.28700000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45077829,0.30000000000000004,-6.9,SWA2876 ,none,A3,275.66,0.0,40100.0,1013.6,40000.0,279.84,1.0,2.0,,
355,1669857659.492,ad6ff2,adsb_icao,N965NN,B738,36000,350.7,,2162,40.033813,-82.758179,8,186,0.43,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65017723,0.1,-6.9,AAL2695 ,none,A3,297.88,0.0,35600.0,1013.6,36000.0,298.83,1.0,2.0,,
356,1669857659.492,a23a02,adsb_icao,N24211,B738,34000,345.7,,0512,39.729728,-82.585632,8,186,0.031,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57224819,0.0,-6.2,UAL1598 ,none,A3,297.01,0.0,33625.0,1013.6,34016.0,298.12,1.0,2.0,,
357,1669857659.492,ab5f87,adsb_icao,N8318F,B738,40000,364.7,,5622,39.087936,-80.235125,8,186,0.395,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45078075,0.2,-11.8,SWA2876 ,none,A3,275.51,-64.0,40100.0,1013.6,40000.0,279.84,1.0,2.0,,
358,1669857689.492,ad6ff2,adsb_icao,N965NN,B738,36000,351.1,,2162,40.056571,-82.814442,8,186,0.316,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65018005,0.0,-7.3,AAL2695 ,none,A3,297.66,0.0,35575.0,1013.6,36000.0,298.83,1.0,2.0,,
359,1669857689.492,a23a02,adsb_icao,N24211,B738,34000,345.7,,0512,39.751236,-82.640235,8,186,0.398,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57225085,0.1,-3.3,UAL1598 ,none,A3,297.01,0.0,33625.0,1013.6,34016.0,298.12,1.0,2.0,,
360,1669857689.492,ab5f87,adsb_icao,N8318F,B738,40000,364.5,,5622,39.092614,-80.300476,8,186,0.073,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45078333,0.0,-7.8,SWA2876 ,none,A3,275.19,0.0,40100.0,1013.6,40000.0,279.84,1.0,2.0,,
361,1669857719.492,ad6ff2,adsb_icao,N965NN,B738,36000,350.2,,2162,40.079382,-82.871246,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65018277,0.0,-7.8,AAL2695 ,none,A3,297.74,0.0,35575.0,1013.6,36000.0,298.83,1.0,2.0,,
362,1669857719.492,a23a02,adsb_icao,N24211,B738,34000,346.1,,0512,39.773022,-82.696106,8,186,0.233,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57225369,0.0,-7.1,UAL1598 ,none,A3,296.79,0.0,33600.0,1013.6,34016.0,298.12,1.0,2.0,,
363,1669857719.492,ab5f87,adsb_icao,N8318F,B738,40000,363.5,,5622,39.097176,-80.364868,8,186,0.138,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45078593,0.1,-10.7,SWA2876 ,none,A3,275.21,0.0,40075.0,1013.6,40000.0,279.84,1.0,2.0,,
364,1669857749.492,ad6ff2,adsb_icao,N965NN,B738,36000,349.4,,2162,40.101913,-82.92674,8,186,0.15,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65018542,0.1,-9.5,AAL2695 ,none,A3,297.81,0.0,35550.0,1013.6,36000.0,298.83,1.0,2.0,,
365,1669857749.492,a23a02,adsb_icao,N24211,B738,34000,347.9,,0512,39.794998,-82.751949,8,186,0.10200000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57225635,0.1,-7.0,UAL1598 ,none,A3,297.01,-64.0,33575.0,1013.6,34016.0,298.12,1.0,2.0,,
366,1669857749.492,ab5f87,adsb_icao,N8318F,B738,40000,364.5,,5622,39.101669,-80.429475,8,186,0.127,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45078847,0.0,-10.3,SWA2876 ,none,A3,275.19,0.0,40075.0,1013.6,40000.0,279.84,1.0,2.0,,
367,1669857779.492,ad6ff2,adsb_icao,N965NN,B738,36000,348.5,,2162,40.124313,-82.982361,8,186,0.209,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65018816,0.0,-7.5,AAL2695 ,none,A3,297.89,0.0,35550.0,1013.6,36000.0,298.83,1.0,2.0,,
368,1669857779.492,a23a02,adsb_icao,N24211,B738,34000,345.7,,0512,39.816595,-82.80719,8,186,0.315,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57225910,0.1,-5.3,UAL1598 ,none,A3,296.64,0.0,33575.0,1013.6,34016.0,298.12,1.0,2.0,,
369,1669857779.492,ab5f87,adsb_icao,N8318F,B738,40000,365.5,,5622,39.10611,-80.493363,8,186,0.464,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45079108,0.0,-8.3,SWA2876 ,none,A3,275.18,0.0,40075.0,1013.6,40000.0,279.84,1.0,2.0,,
370,1669857809.492,ad6ff2,adsb_icao,N965NN,B738,36000,348.4,,2162,40.146929,-83.038476,8,186,0.138,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65019089,0.1,-6.6,AAL2695 ,none,A3,297.52,0.0,35550.0,1013.6,36000.0,298.83,1.0,2.0,,
371,1669857809.492,a23a02,adsb_icao,N24211,B738,34000,343.5,,0512,39.837982,-82.862589,8,186,0.374,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57226179,0.0,-12.5,UAL1598 ,none,A3,296.64,0.0,33575.0,1013.6,34016.0,298.12,1.0,2.0,,
372,1669857809.492,ab5f87,adsb_icao,N8318F,B738,40000,366.5,,5622,39.110641,-80.557967,8,186,0.624,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45079366,0.4,-10.5,SWA2876 ,none,A3,275.17,0.0,40075.0,1013.6,40000.0,279.84,1.0,2.0,,
373,1669857839.492,ad6ff2,adsb_icao,N965NN,B738,36000,349.3,,2162,40.169083,-83.093872,8,186,0.34800000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65019353,0.0,-7.3,AAL2695 ,none,A3,297.45,64.0,35550.0,1013.6,36000.0,298.83,1.0,2.0,,
374,1669857839.492,a23a02,adsb_icao,N24211,B738,34000,342.1,,0512,39.859268,-82.917699,8,186,0.425,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57226445,0.1,-10.5,UAL1598 ,none,A3,296.57,0.0,33575.0,1013.6,34016.0,298.12,1.0,2.0,,
375,1669857839.492,ab5f87,adsb_icao,N8318F,B738,40000,367.4,,5622,39.115192,-80.624146,8,186,0.126,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45079626,0.0,-8.4,SWA2876 ,none,A3,275.0,0.0,40075.0,1013.6,40000.0,279.84,1.0,2.0,,
376,1669857869.492,ad6ff2,adsb_icao,N965NN,B738,36000,349.8,,2162,40.191559,-83.150024,8,186,0.28700000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65019625,0.1,-5.8,AAL2695 ,none,A3,297.59,0.0,35525.0,1013.6,36000.0,298.83,1.0,2.0,,
377,1669857869.492,a23a02,adsb_icao,N24211,B738,34000,340.3,,0512,39.880829,-82.973049,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57226723,0.0,-6.2,UAL1598 ,none,A3,296.72,0.0,33550.0,1013.6,34016.0,298.12,1.0,2.0,,
378,1669857869.492,ab5f87,adsb_icao,N8318F,B738,40000,367.5,,5622,39.119705,-80.689744,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45079883,0.0,-13.7,SWA2876 ,none,A3,275.15,0.0,40075.0,1013.6,40000.0,279.84,1.0,2.0,,
379,1669857899.492,ad6ff2,adsb_icao,N965NN,B738,36000,348.4,,2162,40.214035,-83.20636,8,186,0.128,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65019871,0.0,-6.9,AAL2695 ,none,A3,297.52,0.0,35525.0,1013.6,36000.0,298.83,1.0,2.0,,
380,1669857899.492,a23a02,adsb_icao,N24211,B738,34000,338.5,,0512,39.901566,-83.026966,8,186,0.428,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57226997,0.0,-17.8,UAL1598 ,none,A3,296.49,0.0,33550.0,1013.6,34016.0,298.12,1.0,2.0,,
381,1669857899.492,ab5f87,adsb_icao,N8318F,B738,40000,368.5,,5622,39.124283,-80.755005,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45080133,0.0,-9.4,SWA2876 ,none,A3,275.14,0.0,40050.0,1013.6,40000.0,279.84,1.0,2.0,,
382,1669857929.492,ad6ff2,adsb_icao,N965NN,B738,36000,346.7,,2162,40.236077,-83.261636,8,186,0.28800000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65020124,0.1,-5.9,AAL2695 ,none,A3,297.67,0.0,35525.0,1013.6,36000.0,298.83,1.0,2.0,,
383,1669857929.492,a23a02,adsb_icao,N24211,B738,34000,338.1,,0512,39.922827,-83.082171,8,186,0.055,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57227271,0.0,-12.6,UAL1598 ,none,A3,296.72,0.0,33550.0,1013.6,34016.0,298.12,1.0,2.0,,
384,1669857929.492,ab5f87,adsb_icao,N8318F,B738,40000,367.3,,5622,39.128739,-80.819824,8,186,0.185,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45080387,0.0,-8.7,SWA2876 ,none,A3,274.84,0.0,40050.0,1013.6,40000.0,279.84,1.0,2.0,,
385,1669857959.492,ad6ff2,adsb_icao,N965NN,B738,36000,345.7,,2162,40.258347,-83.317993,8,186,0.0,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65020399,0.0,-9.3,AAL2695 ,none,A3,297.38,0.0,35525.0,1013.6,36000.0,298.83,1.0,2.0,,
386,1669857959.492,a23a02,adsb_icao,N24211,B738,34000,338.1,,0512,39.943771,-83.13623,8,186,0.269,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57227549,0.0,-8.7,UAL1598 ,none,A3,296.72,0.0,33525.0,1013.6,34016.0,298.12,1.0,2.0,,
387,1669857959.492,ab5f87,adsb_icao,N8318F,B738,40000,366.4,,5622,39.133026,-80.884273,8,186,0.425,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45080641,0.1,-14.8,SWA2876 ,none,A3,275.01,0.0,40050.0,1013.6,40000.0,279.84,1.0,2.0,,
388,1669857989.492,ad6ff2,adsb_icao,N965NN,B738,36000,347.1,,2162,40.280365,-83.373291,8,186,0.10300000000000001,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],65020674,0.0,-7.2,AAL2695 ,none,A3,297.45,0.0,35525.0,1013.6,36000.0,298.83,1.0,2.0,,
389,1669857989.492,a23a02,adsb_icao,N24211,B738,34000,336.3,,0512,39.964691,-83.190369,8,186,0.28800000000000003,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],57227811,0.1,-12.0,UAL1598 ,none,A3,296.49,0.0,33525.0,1013.6,34016.0,298.12,1.0,2.0,,
390,1669857989.492,ab5f87,adsb_icao,N8318F,B738,40000,366.3,,5622,39.137421,-80.949773,8,186,0.171,2,9.0,1.0,3.0,perhour,2.0,0.0,0.0,[],[],45080895,0.0,-8.7,SWA2876 ,none,A3,274.85,0.0,40050.0,1013.6,40000.0,279.84,1.0,2.0,,
