iri,source,version,citation,classification,name,description,aliases,superclassIris,defaultIfc,defaultSymbolIdCode
"https://foundry.ai.mil/NIEM/v5.2/ArealDensityType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Areal Density","A data type for areal density whose value is nonnegative and measured in g/cm^2 units.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArithmeticSymbolCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arithmetic Symbol Code Simple","A data type for a symbolic representation of a change in value of a term or quantity.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArithmeticSymbolCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arithmetic Symbol Code","A data type for a symbolic representation of a change in value of a term or quantity.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmedServiceBranchCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Armed Service Branch Code Simple","A data type for the code for the branch of armed service.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmedServiceBranchCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Armed Service Branch Code","A data type for the code for the branch of armed service.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmedServiceCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Armed Service Code Simple","A data type for a military, paramilitary, irregular force, or group capable of functioning as an offensive or defensive combat or support organization.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmedServiceCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Armed Service Code","A data type for a military, paramilitary, irregular force, or group capable of functioning as an offensive or defensive combat or support organization.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmingDelayDaysHoursMinutesType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arming Delay Days Hours Minutes","A data type for a quantitative expression in days, hours, and minutes of a setting to a device which prevents a mine from being activated for a preset time.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmingDelayHoursMinutesType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arming Delay Hours Minutes","A data type for a quantitative expression in hours and minutes of a setting which prevents a mine from being activated for a preset time.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmingDelayMinutesType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arming Delay Minutes","A data type for a quantitative expression in minutes of a setting to a device which prevents a mine from being activated for a preset time.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmyEchelonLevelCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Army Echelon Level Code Simple","A data type for the lowest structural level, echelon, or point at which army organization control of authority of the subject unit is concentrated.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmyEchelonLevelCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Army Echelon Level Code","A data type for the lowest structural level, echelon, or point at which army organization control of authority of the subject unit is concentrated.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmyOrganizationCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Army Organization Code Simple","A data type for the army table of organization type which identifies the subject military unit.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArmyOrganizationCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Army Organization Code","A data type for the army table of organization type which identifies the subject military unit.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrayXYType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"ArrayX Y","A data type that defines a two-dimensional array of numbers and (optionally) their uncertainty values.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestAgencyAssociationType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Agency Association","A data type for a relationship linking the Arrest and Agency objects together. This association type also supports the designation of a Primary Arrest Agency, for clearance purposes, etc., in the event that multiple arrest agencies are identified.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestAugmentationType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Augmentation","A data type for additional information about an arrest.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestCategoryCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Category Code Simple","A data type for kinds of arrests that can occur.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestCategoryCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Category Code","A data type for kinds of arrests that can occur.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestCategoryJABSCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest CategoryJABS Code Simple","A data type for a Joint Automated Booking System (JABS) code that identifies the type of apprehension.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestCategoryJABSCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest CategoryJABS Code","A data type for a Joint Automated Booking System (JABS) code that identifies the type of apprehension.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestMethodCategoryCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Method Category Code Simple","A data type describing the kinds of Apprehension methods",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestMethodCategoryCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Method Category Code","A data type describing the kinds of Apprehension methods",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestMethodType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Method","A data type for a information on the manner of ARREST",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestSubjectAssociationType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrest Subject Association","A data type for a relationship between an arrest and the arrested subject.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrestType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,Arrest,"A data type for the apprehension of a subject by a peace official.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArresteeWeaponCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrestee Weapon Code Simple","A data type for weapons with which a subject may be armed with upon apprehension.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArresteeWeaponCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrestee Weapon Code","A data type for weapons with which a subject may be armed with upon apprehension.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrivalPurposeCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrival Purpose Code Simple","A data type for the reason that an airlift aircraft arrives at a location.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrivalPurposeCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrival Purpose Code","A data type for the reason that an airlift aircraft arrives at a location.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrivalPurposeThreeCharacterType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrival Purpose Three Character","A data type for the three reasons that an airlift aircraft arrives at a location.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrivalPurposeTwoCharacterType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Arrival Purpose Two Character","A data type for the two reasons that an airlift aircraft arrives at a location.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArrivalType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,Arrival,"A data type for the arrival activity of a vessel, person, conveyance etc..",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtObjectCategoryCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Art Object Category Code Simple","A data type for a code that identifies the type of art object.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtObjectCategoryCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Art Object Category Code","A data type for a code that identifies the type of art object.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtifactAdministrativeStatusCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artifact Administrative Status Code Simple","A data type for access to an item, e.g., under review, open for use.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtifactAdministrativeStatusCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artifact Administrative Status Code","A data type for access to an item, e.g., under review, open for use.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtifactLifeCycleStatusCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artifact Life Cycle Status Code Simple","A data type for the quality of an item, e.g., incomplete, valid.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtifactLifeCycleStatusCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artifact Life Cycle Status Code","A data type for the quality of an item, e.g., incomplete, valid.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtilleryFuzeCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artillery Fuze Code Simple","A data type for the artillery fuze type.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtilleryFuzeCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artillery Fuze Code","A data type for the artillery fuze type.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtilleryProjectileCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artillery Projectile Code Simple","A data type for the artillery projectile type.",,,,
"https://foundry.ai.mil/NIEM/v5.2/ArtilleryProjectileCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Artillery Projectile Code","A data type for the artillery projectile type.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssemblyAreaSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assembly Area Simple","A data type for a function or use of the assembly area by the surrounding community.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssemblyAreaType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assembly Area","A data type for a function or use of the assembly area by the surrounding community.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssessmentOutcomeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assessment Outcome","A data type for the outcome of an assessment.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssessmentRecommendationType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assessment Recommendation","A data type for the recommendation of an assessment.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssessmentRecommendedCourseOfActionCategoryCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assessment Recommended Course Of Action Category Code Simple","A data type for describing a course of action.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssessmentRecommendedCourseOfActionCategoryCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assessment Recommended Course Of Action Category Code","A data type for describing courses of action.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssessmentRecommendedCourseOfActionType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assessment Recommended Course Of Action","A data type for an action.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssessmentType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,Assessment,"A data type for an evaluation, appraisal, or assessment of something or someone.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssetCategoryType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Asset Category","A data type for a kind of asset.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssetNameSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Asset Name Simple","A data type for a name or specific designation of a specific item identified as an asset.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssetNameType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Asset Name","A data type for a name or specific designation of a specific item identified as an asset.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssetStatusCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Asset Status Code Simple","A data type for a status of an asset.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssetStatusCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Asset Status Code","A data type for a status of an asset.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssetType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,Asset,"A data type for an asset in an infrastructure.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignedWingGroupSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assigned Wing Group Simple","A data type for a wing and/or group to which the aircrew is assigned.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignedWingGroupType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assigned Wing Group","A data type for a wing and/or group to which the aircrew is assigned.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignmentAssessmentAssignmentRequestType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assignment Assessment Assignment Request","A data type for an initial request for assignment.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignmentAssessmentDecisionType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assignment Assessment Decision","A data type for a decision regarding assignment after completion of the assessment.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignmentAssessmentType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assignment Assessment","A data type for a process of determining whether a subject is fit for a particular assignment (program or service).",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignmentCategoryCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assignment Category Code Simple","A data type for a code that identifies a subject's assignment category.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignmentCategoryCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assignment Category Code","A data type for a code that identifies a subject's assignment category.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssignmentType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,Assignment,"A data type for a location and environment into which a person is placed, such as an office, dormitory, barracks, etc.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssistActionCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assist Action Code Simple","A data type for an indicator to note action requiring assistance.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssistActionCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assist Action Code","A data type for an indicator to note action requiring assistance.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssistanceRequiredCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assistance Required Code Simple","A data type for the type of outside assistance required.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssistanceRequiredCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assistance Required Code","A data type for the type of outside assistance required.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssociatedContextType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Associated Context","A data type for a reference to an associated context",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssociatedPersonChildAssociationType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Associated Person Child Association","A data type for a relationship between a person and the child.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssociationType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,Association,"A data type for an association, connection, relationship, or involvement somehow linking people, things, and/or activities together.",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssuranceLogEntryType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assurance Log Entry","A data type for an information assurance log entry",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssuranceLogEventCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assurance Log Event Code Simple","A data type for an information assurance log event code",,,,
"https://foundry.ai.mil/NIEM/v5.2/AssuranceLogEventCodeType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Assurance Log Event Code","A data type for an information assurance log event code",,,,
"https://foundry.ai.mil/NIEM/v5.2/AtmosphericConditionCodeSimpleType",NIEM,v5.2,"DICO ontology version 3.1.0",UNCLASSIFIED,"Atmospheric Condition Code Simple","A data type for the prevailing atmospheric conditions that existed at the time of the crash.",,,,
